totalvehicles,CaseYear,ST_CASE,VEH_NO,NUMOCCS,DEATHS,DR_DRINK,DR_ZIP,SPEEDREL,HIT_RUN,BODY_TYP,BODY_TYPNAME,MAK_MOD,MOD_YEAR,Body,DISTRACT,IMPAIR
2,2020,540108,1,1,1,FALSE,25843,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Jeep / Kaiser-Jeep / Willys- Jeep YJ series/Wrangler,2017,Utility/Minivan,Not Reported,None/Apparently Normal
2,2020,540108,2,1,0,FALSE,24260,FALSE,FALSE,63,"Single-unit straight truck or Cab-Chassis (GVWR greater than 26,000 lbs.)",Peterbilt Medium/Heavy - CBE,2013,Straight truck,Not Distracted,None/Apparently Normal
1,2020,540109,1,1,1,TRUE,26426,FALSE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Harley-Davidson 750cc or greater,2014,Motorcycle,Not Reported,None/Apparently Normal
2,2020,540110,1,2,1,FALSE,26101,FALSE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Harley-Davidson 750cc or greater,2006,Motorcycle,Not Reported,Unknown
2,2020,540111,1,NA,0,TRUE,22603,FALSE,TRUE,4,"4-door sedan, hardtop",Audi A6,2004,Sedan,Not Distracted,None/Apparently Normal
2,2020,540111,2,1,1,TRUE,25401,FALSE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Suzuki 450-749cc,2019,Motorcycle,Not Reported,None/Apparently Normal
1,2020,540112,1,1,1,FALSE,25314,FALSE,FALSE,5,5-door/4-door hatchback,Suzuki SX4/SX4 Crossover,2008,Sedan,Not Reported,None/Apparently Normal
2,2020,540113,1,2,0,FALSE,22811,FALSE,FALSE,42,Light Vehicle Based Motor Home [chassis mounted],"Chevrolet C, K, R, V-series pickup/Silverado",2020,Other (specified),By Other Occupant(s),None/Apparently Normal
2,2020,540113,2,1,1,FALSE,26812,FALSE,FALSE,92,Farm equipment other than trucks,Other Make Other (vehicle),NA,Other (specified),Not Reported,None/Apparently Normal
1,2020,540114,1,1,1,TRUE,25704,TRUE,FALSE,34,Light Pickup,"Chevrolet C, K, R, V-series pickup/Silverado",2008,Pickup,Not Reported,None/Apparently Normal
1,2020,540115,1,1,1,TRUE,26347,TRUE,FALSE,34,Light Pickup,Toyota Tacoma,2003,Pickup,Not Reported,Under the Influence
1,2020,540116,1,1,1,FALSE,25045,FALSE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Harley-Davidson 750cc or greater,2005,Motorcycle,Not Distracted,None/Apparently Normal
2,2020,540117,1,1,1,FALSE,25517,FALSE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Harley-Davidson 750cc or greater,2000,Motorcycle,Not Reported,Unknown
2,2020,540118,1,1,0,FALSE,25262,FALSE,FALSE,34,Light Pickup,Chevrolet Colorado,2019,Pickup,Not Reported,None/Apparently Normal
2,2020,540118,2,2,1,FALSE,26164,FALSE,FALSE,6,Station Wagon (excluding van and truck based),"Nissan/Datsun Rogue (For 2008-2018 only.  For model years 2019 on, see 35-404.)",2017,Sedan,Reported as Unknown if Distracted,None/Apparently Normal
1,2020,540119,1,1,1,TRUE,25414,FALSE,FALSE,34,Light Pickup,Ford F-Series pickup,2003,Pickup,Not Reported,Under the Influence
1,2020,540120,1,1,1,TRUE,24811,FALSE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Harley-Davidson 750cc or greater,2005,Motorcycle,Not Reported,None/Apparently Normal
1,2020,540121,1,1,1,TRUE,29160,FALSE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Harley-Davidson 750cc or greater,2015,Motorcycle,Not Reported,None/Apparently Normal
1,2020,540122,1,4,1,TRUE,25570,FALSE,FALSE,34,Light Pickup,Toyota Tacoma,1998,Pickup,Not Reported,Under the Influence
2,2020,540123,1,2,1,TRUE,26836,FALSE,FALSE,34,Light Pickup,"Chevrolet C, K, R, V-series pickup/Silverado",2012,Pickup,Not Reported,Under the Influence
2,2020,540123,2,1,0,FALSE,22655,FALSE,FALSE,63,"Single-unit straight truck or Cab-Chassis (GVWR greater than 26,000 lbs.)",International Harvester/Navistar Medium/Heavy - CBE,2018,Straight truck,Not Distracted,None/Apparently Normal
1,2020,540124,1,1,1,FALSE,26416,FALSE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Harley-Davidson 750cc or greater,2006,Motorcycle,Not Reported,None/Apparently Normal
1,2020,540125,1,1,1,FALSE,25413,FALSE,FALSE,34,Light Pickup,Toyota Tacoma,2003,Pickup,Not Reported,None/Apparently Normal
1,2020,540126,1,1,1,TRUE,24701,FALSE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Victory 750cc or greater,2005,Motorcycle,Not Reported,None/Apparently Normal
2,2020,540127,1,1,1,FALSE,28216,TRUE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",Kenworth Medium/Heavy - CBE,2012,Truck-tractor,Not Reported,Unknown
2,2020,540127,2,1,0,FALSE,28312,FALSE,FALSE,34,Light Pickup,"Chevrolet C, K, R, V-series pickup/Silverado",2013,Pickup,Not Distracted,None/Apparently Normal
1,2020,540128,1,1,1,TRUE,89431,TRUE,FALSE,90,ATV/ATC [All-Terrain Cycle],Other Make 350cc or greater (ATV),2014,ATV/Off road,Not Reported,Unknown
2,2020,540129,1,1,0,FALSE,15401,FALSE,FALSE,4,"4-door sedan, hardtop",BMW 3-series,2002,Sedan,Not Distracted,None/Apparently Normal
2,2020,540129,2,1,1,FALSE,26507,FALSE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Harley-Davidson 750cc or greater,2011,Motorcycle,Not Reported,None/Apparently Normal
2,2020,540130,1,1,0,FALSE,25692,FALSE,FALSE,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",GMC Acadia (2013 on. For 2007-2012 see model 008.),2019,Utility/Minivan,Not Distracted,None/Apparently Normal
2,2020,540130,2,1,1,FALSE,25661,FALSE,FALSE,4,"4-door sedan, hardtop",Chevrolet Cruze,2011,Sedan,Not Reported,Unknown
4,2020,540131,1,2,1,TRUE,25315,TRUE,FALSE,34,Light Pickup,Ford F-Series pickup,2001,Pickup,Not Reported,Under the Influence
4,2020,540131,2,1,0,FALSE,25314,FALSE,FALSE,5,5-door/4-door hatchback,Toyota Prius *,2017,Sedan,Not Reported,None/Apparently Normal
4,2020,540131,3,2,0,FALSE,25309,FALSE,FALSE,4,"4-door sedan, hardtop",Hyundai Elantra,2018,Sedan,Not Reported,None/Apparently Normal
4,2020,540131,4,1,0,FALSE,25311,FALSE,FALSE,5,5-door/4-door hatchback,Toyota Prius *,2018,Sedan,Not Reported,None/Apparently Normal
1,2020,540132,1,1,1,TRUE,25801,FALSE,FALSE,90,ATV/ATC [All-Terrain Cycle],Kawasaki 125-349cc (ATV),2018,ATV/Off road,Not Reported,Under the Influence
1,2020,540133,1,1,1,FALSE,25414,FALSE,FALSE,34,Light Pickup,"Chevrolet C, K, R, V-series pickup/Silverado",1998,Pickup,Not Reported,Unknown
3,2020,540134,1,1,1,FALSE,25302,FALSE,FALSE,6,Station Wagon (excluding van and truck based),Subaru Legacy/Outback(prior to 2003 only; see 045 for 2003 on),2003,Sedan,Not Reported,None/Apparently Normal
1,2020,540135,1,2,1,FALSE,7306,TRUE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",Freightliner Medium/Heavy - CBE,2013,Truck-tractor,Not Reported,None/Apparently Normal
2,2020,540136,1,1,1,FALSE,25033,FALSE,FALSE,96,Recreational Off-Highway Vehicle,Other Make 350cc or greater (ATV),2005,ATV/Off road,Not Reported,Unknown
2,2020,540136,2,1,0,FALSE,25287,FALSE,FALSE,4,"4-door sedan, hardtop",Chevrolet Cruze,2012,Sedan,Not Reported,None/Apparently Normal
2,2020,540137,1,1,1,FALSE,25514,FALSE,FALSE,61,"Single-unit straight truck or Cab-Chassis (GVWR range 10,001 to 19,500 lbs.)",Ford Medium/Heavy – CBE,1995,Straight truck,Not Distracted,None/Apparently Normal
2,2020,540137,2,3,1,TRUE,25514,TRUE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",GMC Terrain,2010,Utility/Minivan,Not Reported,Under the Influence
2,2020,540139,1,1,0,FALSE,26101,FALSE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",Freightliner Medium/Heavy - CBE,2014,Truck-tractor,Not Reported,None/Apparently Normal
2,2020,540139,2,1,1,FALSE,26101,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Chevrolet Captiva,2012,Utility/Minivan,Not Reported,None/Apparently Normal
1,2020,540140,1,3,2,FALSE,26726,TRUE,FALSE,2,"2-door sedan,hardtop,coupe",Toyota Tercel,1995,Sedan,Not Reported,None/Apparently Normal
1,2020,540141,1,1,1,TRUE,26170,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Chevrolet Geo Tracker/Tracker,1998,Utility/Minivan,Not Reported,Under the Influence
2,2020,540142,1,2,1,FALSE,26508,FALSE,FALSE,4,"4-door sedan, hardtop",Toyota Corolla,2009,Sedan,Not Reported,None/Apparently Normal
2,2020,540142,2,1,0,FALSE,15370,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Toyota RAV4 *,2012,Utility/Minivan,Not Distracted,None/Apparently Normal
1,2020,540143,1,1,0,FALSE,25053,FALSE,FALSE,4,"4-door sedan, hardtop",Hyundai Sonata,2005,Sedan,Not Reported,None/Apparently Normal
1,2020,540144,1,2,1,FALSE,25832,FALSE,FALSE,88,"Other motored cycle type (mini-bikes, pocket motorcycles “pocket bikes”)",Unknown Make Unknown cc,NA,Motorcycle,Not Reported,Unknown
2,2020,540145,1,1,1,FALSE,25414,FALSE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Harley-Davidson 750cc or greater,2016,Motorcycle,Not Reported,Unknown
2,2020,540145,2,1,0,FALSE,25425,FALSE,FALSE,67,"Medium/heavy Pickup (GVWR greater than 10,000 lbs.)","Ford Medium/Heavy Pickup (pickup-style only - over 10,000 lbs)",2014,Pickup,Not Distracted,None/Apparently Normal
1,2020,540146,1,5,1,FALSE,NonUS,TRUE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Hyundai Santa Fe,2020,Utility/Minivan,Not Reported,None/Apparently Normal
2,2020,540147,1,1,1,FALSE,26293,FALSE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Honda 750 cc or greater,2005,Motorcycle,Not Distracted,None/Apparently Normal
2,2020,540147,2,1,0,FALSE,26253,FALSE,FALSE,34,Light Pickup,"Chevrolet C, K, R, V-series pickup/Silverado",2014,Pickup,Not Distracted,None/Apparently Normal
2,2020,540148,1,1,1,TRUE,25437,FALSE,FALSE,4,"4-door sedan, hardtop",Chrysler Sebring,2010,Sedan,Not Reported,Other Physical Impairment
2,2020,540148,2,1,0,FALSE,26757,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Jeep / Kaiser-Jeep / Willys- Jeep Cherokee (1984-on) (For Grand Cherokee for 2014 on use 02-422.),2005,Utility/Minivan,Not Distracted,None/Apparently Normal
1,2020,540149,1,1,1,TRUE,26335,FALSE,FALSE,3,3-door/2-door hatchback,Hyundai Tiburon,2007,Sedan,Not Reported,None/Apparently Normal
1,2020,540150,1,3,1,FALSE,26164,TRUE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Jeep / Kaiser-Jeep / Willys- Jeep Other (light truck),1948,Utility/Minivan,Not Reported,None/Apparently Normal
1,2020,540151,1,2,1,FALSE,24910,TRUE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Suzuki 450-749cc,1999,Motorcycle,Not Reported,None/Apparently Normal
3,2020,540152,1,1,1,FALSE,25239,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Jeep / Kaiser-Jeep / Willys- Jeep Cherokee (1984-on) (For Grand Cherokee for 2014 on use 02-422.),1999,Utility/Minivan,Not Reported,Unknown
3,2020,540152,2,1,0,FALSE,45658,FALSE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",Peterbilt Medium/Heavy - CBE,2002,Truck-tractor,Not Reported,None/Apparently Normal
3,2020,540152,3,1,0,FALSE,45614,FALSE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",Peterbilt Medium/Heavy - CBE,1998,Truck-tractor,Not Distracted,None/Apparently Normal
1,2020,540154,1,1,1,TRUE,26374,TRUE,FALSE,34,Light Pickup,"Chevrolet C, K, R, V-series pickup/Silverado",2015,Pickup,Not Reported,Unknown
2,2020,540155,1,1,1,FALSE,15202,TRUE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Other Make 450-749cc,2007,Motorcycle,Not Reported,Unknown
2,2020,540155,2,2,0,FALSE,26155,FALSE,FALSE,6,Station Wagon (excluding van and truck based),Suzuki Aerio,2006,Sedan,Not Distracted,None/Apparently Normal
2,2020,540156,1,1,0,FALSE,45739,FALSE,FALSE,34,Light Pickup,Ford F-Series pickup,2016,Pickup,Not Reported,None/Apparently Normal
2,2020,540156,2,1,1,FALSE,26301,FALSE,FALSE,4,"4-door sedan, hardtop",Mitsubishi Galant,2002,Sedan,Not Reported,None/Apparently Normal
3,2020,540157,1,1,1,TRUE,26175,FALSE,FALSE,4,"4-door sedan, hardtop",Dodge Charger,2014,Sedan,Not Reported,None/Apparently Normal
3,2020,540157,2,4,1,FALSE,26155,FALSE,FALSE,34,Light Pickup,"Chevrolet C, K, R, V-series pickup/Silverado",2015,Pickup,Not Reported,None/Apparently Normal
3,2020,540157,3,1,0,FALSE,26320,FALSE,FALSE,34,Light Pickup,"GMC C, K, R, V-series pickup/     Sierra",2007,Pickup,Not Distracted,None/Apparently Normal
2,2020,540158,1,2,1,FALSE,25510,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Toyota RAV4 *,2017,Utility/Minivan,Not Reported,None/Apparently Normal
2,2020,540158,2,1,0,FALSE,25523,FALSE,FALSE,34,Light Pickup,Honda Ridgeline,2006,Pickup,Not Reported,Under the Influence
1,2020,540159,1,1,0,FALSE,24426,FALSE,FALSE,4,"4-door sedan, hardtop",Mazda Mazda3,2015,Sedan,Not Distracted,None/Apparently Normal
1,2020,540160,1,2,1,TRUE,25411,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Jeep / Kaiser-Jeep / Willys- Jeep YJ series/Wrangler,1992,Utility/Minivan,Not Reported,Under the Influence
1,2020,540161,1,1,1,FALSE,26155,TRUE,FALSE,34,Light Pickup,Dodge Ram Pickup,2009,Pickup,While Talking or Listening to Mobile Phone,Emotional
1,2020,540162,1,1,1,FALSE,25514,FALSE,FALSE,34,Light Pickup,"Chevrolet C, K, R, V-series pickup/Silverado",2003,Pickup,Not Reported,"Ill, Blackout"
1,2020,540163,1,1,1,TRUE,26206,FALSE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Harley-Davidson 750cc or greater,1994,Motorcycle,Not Reported,Unknown
1,2020,540164,1,1,1,FALSE,24801,FALSE,FALSE,6,Station Wagon (excluding van and truck based),"Mitsubishi Outlander (For 2003-2018 only.  For model years 2019 on, see 52-404.)",2013,Sedan,Not Reported,None/Apparently Normal
1,2020,540165,1,1,1,FALSE,26342,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Jeep / Kaiser-Jeep / Willys- Jeep Patriot,2016,Utility/Minivan,Not Reported,None/Apparently Normal
1,2020,540166,1,1,1,FALSE,26250,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")","Chevrolet S-10 Blazer/TrailBlazer (2002 only; for 2003 on, see 403)",2001,Utility/Minivan,Not Reported,Unknown
2,2020,540167,1,2,0,FALSE,26541,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Jeep / Kaiser-Jeep / Willys- Jeep Liberty,2007,Utility/Minivan,Not Distracted,Under the Influence
2,2020,540167,2,2,1,TRUE,26508,FALSE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Harley-Davidson 750cc or greater,2011,Motorcycle,Not Reported,None/Apparently Normal
2,2020,540168,1,1,0,FALSE,22079,FALSE,FALSE,62,"Single-unit straight truck or Cab-Chassis (GVWR range 19,501 to 26,000 lbs.)",Freightliner Medium/Heavy - CBE,2014,Straight truck,Not Reported,None/Apparently Normal
2,2020,540168,2,1,1,FALSE,25425,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Honda CR-V,2010,Utility/Minivan,Not Reported,None/Apparently Normal
1,2020,540170,1,1,1,FALSE,22603,FALSE,FALSE,62,"Single-unit straight truck or Cab-Chassis (GVWR range 19,501 to 26,000 lbs.)",International Harvester/Navistar Medium/Heavy - CBE,1995,Straight truck,Not Reported,None/Apparently Normal
2,2020,540171,1,1,1,FALSE,26651,FALSE,FALSE,4,"4-door sedan, hardtop",Chevrolet Cruze,2013,Sedan,Not Reported,Unknown
2,2020,540171,2,1,0,FALSE,25059,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Nissan/Datsun Xterra,2015,Utility/Minivan,Not Distracted,None/Apparently Normal
3,2020,540172,1,1,0,FALSE,25414,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Lexus RX330/350/400h/450h,2005,Utility/Minivan,Not Reported,None/Apparently Normal
3,2020,540172,2,3,1,FALSE,17268,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Fiat 500L,2014,Utility/Minivan,Not Reported,None/Apparently Normal
3,2020,540172,3,1,0,FALSE,27025,FALSE,FALSE,34,Light Pickup,Dodge Ram Pickup,2014,Pickup,Not Distracted,None/Apparently Normal
1,2020,540173,1,1,1,FALSE,26201,FALSE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Honda 450-749 cc,2007,Motorcycle,Not Reported,Under the Influence
2,2020,540174,1,1,1,FALSE,45638,FALSE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Harley-Davidson 750cc or greater,2005,Motorcycle,Not Reported,None/Apparently Normal
2,2020,540174,2,1,0,FALSE,25705,FALSE,FALSE,4,"4-door sedan, hardtop",Dodge Charger,2016,Sedan,Not Reported,None/Apparently Normal
1,2020,540175,1,1,0,FALSE,25314,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Chevrolet Trax,2015,Utility/Minivan,Not Reported,None/Apparently Normal
2,2020,540177,1,1,1,FALSE,47042,FALSE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Harley-Davidson 750cc or greater,2012,Motorcycle,Not Distracted,None/Apparently Normal
2,2020,540177,2,1,0,FALSE,62803,FALSE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Harley-Davidson 750cc or greater,2010,Motorcycle,Not Distracted,None/Apparently Normal
1,2020,540179,1,1,1,FALSE,26836,FALSE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Kawasaki 750cc or greater,2020,Motorcycle,Reported as Unknown if Distracted,None/Apparently Normal
1,2020,540180,1,2,1,FALSE,93711,FALSE,FALSE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",Volvo Medium/Heavy – CBE,2016,Truck-tractor,Reported as Unknown if Distracted,Unknown
2,2020,540181,1,1,1,FALSE,25661,FALSE,FALSE,5,5-door/4-door hatchback,Toyota Prius *,2013,Sedan,Not Reported,None/Apparently Normal
2,2020,540181,2,2,0,TRUE,25670,TRUE,FALSE,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",Chevrolet Fullsize Blazer/Tahoe,2012,Utility/Minivan,Not Reported,Under the Influence
1,2020,540182,1,1,0,FALSE,25320,FALSE,FALSE,34,Light Pickup,Dodge Dakota,2004,Pickup,Not Distracted,None/Apparently Normal
1,2020,540183,1,2,1,TRUE,26047,FALSE,FALSE,96,Recreational Off-Highway Vehicle,Other Make 350cc or greater (ATV),2014,ATV/Off road,Not Reported,None/Apparently Normal
1,2020,540184,1,1,1,FALSE,25523,FALSE,FALSE,2,"2-door sedan,hardtop,coupe",Ford Mustang/Mustang II,1999,Sedan,Not Reported,None/Apparently Normal
1,2020,540185,1,1,1,TRUE,26374,TRUE,FALSE,90,ATV/ATC [All-Terrain Cycle],Honda 350cc or greater (ATV),2020,ATV/Off road,Not Reported,None/Apparently Normal
2,2020,540186,1,2,0,FALSE,45760,FALSE,FALSE,5,5-door/4-door hatchback,Dodge Caliber,2008,Sedan,Not Reported,None/Apparently Normal
2,2020,540186,2,2,1,FALSE,25550,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Jeep / Kaiser-Jeep / Willys- Jeep Cherokee (1984-on) (For Grand Cherokee for 2014 on use 02-422.),2019,Utility/Minivan,Not Reported,None/Apparently Normal
1,2020,540187,1,1,1,TRUE,26554,FALSE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Yamaha 450-749cc,2007,Motorcycle,Not Reported,Under the Influence
2,2020,540188,1,1,1,FALSE,25827,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",GMC Terrain,2016,Utility/Minivan,Not Reported,Asleep or Fatigued
2,2020,540188,2,1,0,FALSE,25832,FALSE,FALSE,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",Buick / Opel Enclave (2013 on.  See model 024 for 2008-12 model years.),2018,Utility/Minivan,Not Distracted,None/Apparently Normal
1,2020,540189,1,2,1,FALSE,25425,FALSE,FALSE,34,Light Pickup,"GMC C, K, R, V-series pickup/     Sierra",1976,Pickup,Not Distracted,None/Apparently Normal
2,2020,540190,1,2,1,FALSE,25430,FALSE,FALSE,4,"4-door sedan, hardtop",Toyota Camry,2005,Sedan,Not Reported,None/Apparently Normal
2,2020,540190,2,1,0,FALSE,25405,FALSE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Jeep / Kaiser-Jeep / Willys- Jeep YJ series/Wrangler,1994,Utility/Minivan,Not Distracted,None/Apparently Normal
1,2020,540191,1,2,0,FALSE,25904,FALSE,FALSE,4,"4-door sedan, hardtop",Toyota Corolla,2007,Sedan,Not Distracted,None/Apparently Normal
1,2020,540192,1,1,0,TRUE,24740,FALSE,FALSE,4,"4-door sedan, hardtop",Buick / Opel Regal (2011 on),2014,Sedan,Not Reported,None/Apparently Normal
1,2020,540193,1,1,1,FALSE,65803,TRUE,FALSE,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",Honda CR-V,2011,Utility/Minivan,Not Reported,None/Apparently Normal
2,2020,540194,1,1,0,FALSE,25270,FALSE,FALSE,34,Light Pickup,"GMC C, K, R, V-series pickup/     Sierra",2000,Pickup,Not Reported,Under the Influence
2,2020,540194,2,1,1,FALSE,25275,FALSE,FALSE,34,Light Pickup,GMC S15/T15/Sonoma,1994,Pickup,Not Distracted,None/Apparently Normal
1,2020,540195,1,2,1,TRUE,24801,FALSE,FALSE,4,"4-door sedan, hardtop",Chevrolet Malibu/Malibu Maxx,2000,Sedan,Not Reported,Under the Influence
1,2020,540196,1,1,1,TRUE,26275,FALSE,FALSE,34,Light Pickup,"Chevrolet C, K, R, V-series pickup/Silverado",2002,Pickup,Not Distracted,Under the Influence
1,2020,540197,1,1,1,TRUE,25414,FALSE,FALSE,80,Two Wheel Motorcycle (excluding motor scooters),Harley-Davidson 750cc or greater,2005,Motorcycle,Reported as Unknown if Distracted,Under the Influence
2,2020,540198,1,1,0,FALSE,26679,FALSE,FALSE,34,Light Pickup,Ford Ranger,2007,Pickup,Not Reported,None/Apparently Normal
