CaseYear,ST_CASE,crashDate,LONGITUD,LATITUDE,COUNTYNAME,HARM_EVNAME,HARM_EV,DRUNK_DR,WEATHERNAME,EMS_flag,EMS_time,Hosp_flag,Hosp_time,totalvehicles,fatals,persons,peds
2018,540136,2018-07-25T12:52:00Z,-79.97236389,39.57893056,MONONGALIA (61),Guardrail Face,24,FALSE,Cloudy,Unknown time,NA,Unknown time,NA,1,1,2,0
2018,540137,2018-07-28T11:45:00Z,-79.3762,38.83431944,PENDLETON (71),Guardrail Face,24,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2018,540138,2018-07-09T14:42:00Z,-80.44846944,37.79013889,GREENBRIER (25),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,3,0
2018,540139,2018-07-10T07:15:00Z,-78.92825556,39.068725,HARDY (31),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,2,1,3,0
2018,540140,2018-07-13T07:03:00Z,-80.74723889,38.61848889,BRAXTON (7),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,2,6,0
2018,540141,2018-07-16T12:25:00Z,-81.81111944,38.92163056,JACKSON (35),Parked Motor Vehicle,14,FALSE,Clear,Yes,12:40,Not Applicable/Notified,NA,2,1,2,0
2018,540142,2018-07-16T14:00:00Z,-77.87188333,39.44766389,BERKELEY (3),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,3,1,3,0
2018,540143,2018-07-24T15:34:00Z,-81.15564444,37.95639167,FAYETTE (19),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,2,0
2018,540144,2018-07-26T23:00:00Z,-80.67247222,40.05026389,OHIO (69),Motor Vehicle In-Transport,12,TRUE,Clear,Unknown time,NA,Unknown time,NA,2,1,2,0
2018,540145,2018-07-29T07:40:00Z,-82.30083056,38.49166944,CABELL (11),Motor Vehicle In-Transport,12,FALSE,Other,Yes,07:50,Yes,08:42,2,1,2,0
2018,540146,2018-07-30T09:10:00Z,-80.63097222,38.87926111,BRAXTON (7),Motor Vehicle In-Transport,12,FALSE,Rain,Yes,09:24,Yes,10:15,2,1,2,0
2018,540147,2018-08-01T06:33:00Z,-81.345275,38.52720833,KANAWHA (39),Rollover/Overturn,1,FALSE,Clear,Yes,06:47,Not Applicable/Notified,NA,1,1,1,0
2018,540148,2018-08-02T14:18:00Z,-81.04118611,38.53172778,CLAY (15),Utility Pole/Light Support,30,FALSE,Cloudy,Unknown time,NA,Unknown time,NA,1,1,1,0
2018,540149,2018-08-04T09:10:00Z,-82.07376111,38.01161944,LINCOLN (43),Other Fixed Object,43,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,2,0
2018,540150,2018-08-04T16:06:00Z,-79.67953889,39.3045,PRESTON (77),Rollover/Overturn,1,TRUE,Cloudy,Yes,16:20,Yes,18:14,1,1,2,0
2018,540151,2018-08-05T23:30:00Z,-82.438525,38.41431944,CABELL (11),Pedestrian,8,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,1
2018,540152,2018-08-09T15:35:00Z,-81.58833611,37.43655833,MCDOWELL (47),Other Object (not fixed),18,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2018,540153,2018-08-12T20:48:00Z,-81.79468611,39.07688333,JACKSON (35),Rollover/Overturn,1,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2018,540154,2018-08-24T03:05:00Z,-80.30242222,37.78353333,GREENBRIER (25),Rollover/Overturn,1,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2018,540155,2018-08-29T06:00:00Z,-81.07951389,37.69549722,RALEIGH (81),Culvert,32,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2018,540156,2018-08-01T17:46:00Z,-81.50012778,38.19100556,KANAWHA (39),Motor Vehicle In-Transport,12,FALSE,Rain,Unknown time,NA,Unknown time,NA,2,1,2,0
2018,540157,2018-08-02T21:36:00Z,-81.38306111,39.24754444,WOOD (107),Motor Vehicle In-Transport,12,FALSE,Cloudy,Yes,21:50,Yes,22:24,2,1,5,0
2018,540158,2018-08-04T10:50:00Z,-82.1943,38.24491667,LINCOLN (43),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,11:04,Yes,11:29,2,1,2,0
2018,540159,2018-08-06T06:29:00Z,-80.74033333,38.65723611,BRAXTON (7),Motor Vehicle In-Transport,12,FALSE,Other,Unknown time,NA,Not Applicable/Notified,NA,2,1,2,0
2018,540160,2018-08-08T16:15:00Z,-81.21353333,37.86125556,RALEIGH (81),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,5,0
2018,540161,2018-08-10T13:45:00Z,-81.085769440000007,38.68651111,CALHOUN (13),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,14:05,Not Applicable/Notified,NA,2,1,3,0
2018,540162,2018-08-10T17:17:00Z,-81.23709722,37.32026944,MERCER (55),Motor Vehicle In-Transport,12,TRUE,Cloudy,Yes,17:25,Unknown time,NA,2,2,2,0
2018,540163,2018-08-11T19:20:00Z,-80.77958056,37.44986667,MONROE (63),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,2,0
2018,540164,2018-08-13T09:46:00Z,-81.58006111,39.00218889,JACKSON (35),Embankment,35,FALSE,Clear,Yes,10:09,Not Applicable/Notified,NA,1,1,1,0
2018,540165,2018-08-16T15:42:00Z,-81.1089,37.52766944,MERCER (55),Rollover/Overturn,1,FALSE,Clear,Unknown time,NA,Unknown time,NA,3,2,1,3
2018,540166,2018-08-16T14:31:00Z,-81.05433611,39.26251389,RITCHIE (85),Motor Vehicle In-Transport,12,FALSE,Rain,Yes,14:43,Unknown time,NA,2,1,2,0
2018,540173,2018-09-02T20:50:00Z,-82.07900833,38.21203056,LINCOLN (43),Rollover/Overturn,1,TRUE,Clear,Yes,21:46,Not Applicable/Notified,NA,1,1,1,0
2018,540174,2018-09-03T21:08:00Z,-81.73651944,38.353925,KANAWHA (39),Pedalcyclist,9,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,1
2018,540175,2018-09-04T23:50:00Z,-79.91623889,39.68803056,MONONGALIA (61),Ditch,34,TRUE,Clear,Unknown time,NA,Unknown time,NA,1,1,2,0
2018,540177,2018-09-08T01:06:00Z,-80.71439722,40.07306111,OHIO (69),Bridge Rail (Includes parapet),23,TRUE,Cloudy,Unknown time,NA,Unknown time,NA,1,1,1,0
2018,540178,2018-09-08T04:32:00Z,-77.934525,39.530175,BERKELEY (3),Tree (Standing Only),42,FALSE,Cloudy,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2018,540179,2018-09-12T21:11:00Z,-81.36388889,39.06721944,WIRT (105),Ditch,34,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2018,540180,2018-09-13T18:15:00Z,-81.21241944,37.32391944,MERCER (55),Pedestrian,8,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,1
2018,540181,2018-09-15T18:45:00Z,-80.526,40.435,HANCOCK (29),Utility Pole/Light Support,30,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,2,0
2018,540182,2018-09-18T17:20:00Z,-82.09898889,38.83953889,MASON (53),Pedalcyclist,9,FALSE,Cloudy,Yes,17:28,Yes,17:43,1,1,1,1
2018,540183,2018-09-19T14:46:00Z,-78.70936111,39.34120556,HAMPSHIRE (27),Pedestrian,8,FALSE,Clear,Yes,14:55,Not Applicable/Notified,NA,1,1,3,1
2018,540184,2018-07-20T00:25:00Z,-79.88151944,39.70850833,MONONGALIA (61),Rollover/Overturn,1,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,2,0
2018,540185,2018-08-03T22:19:00Z,-80.8366,39.0778,GILMER (21),Culvert,32,FALSE,Cloudy,Yes,22:44,Not Applicable/Notified,NA,1,1,1,0
2018,540186,2018-08-24T17:05:00Z,-81.80293056,38.41910556,KANAWHA (39),Concrete Traffic Barrier,25,FALSE,Clear,Yes,17:07,Yes,18:22,1,1,1,0
2018,540187,2018-09-02T12:07:00Z,-81.4125,38.20556111,KANAWHA (39),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,12:12,Yes,12:35,3,2,4,0
2018,540188,2018-09-02T17:47:00Z,-80.98894444,37.34314722,MERCER (55),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,3,2,5,0
2018,540189,2018-09-04T21:10:00Z,-77.95849167,39.49096667,BERKELEY (3),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Cancelled,NA,2,1,2,0
2018,540190,2018-09-11T06:08:00Z,-80.73717778,38.33778611,NICHOLAS (67),Motor Vehicle In-Transport,12,FALSE,Rain,Yes,06:20,Yes,07:20,2,1,3,0
2018,540191,2018-09-15T00:22:00Z,-79.90953889,39.50838889,MONONGALIA (61),Motor Vehicle In-Transport,12,TRUE,Clear,Unknown time,NA,Unknown time,NA,2,1,5,0
2018,540192,2018-09-18T18:00:00Z,-81.16638056,37.40576944,MERCER (55),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,5,0
2018,540193,2018-09-19T08:05:00Z,-82.43003056,38.4162,CABELL (11),Motor Vehicle In-Transport,12,TRUE,Clear,Yes,08:15,Yes,08:48,2,1,4,0
2018,540194,2018-09-20T22:42:00Z,-80.48925278,39.28937778,HARRISON (33),Pedestrian,8,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,1
2018,540195,2018-09-21T11:11:00Z,-82.00775,38.27955,PUTNAM (79),Live Animal,11,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2018,540196,2018-09-21T19:45:00Z,-81.63043889,38.51728056,KANAWHA (39),Pedestrian,8,FALSE,Clear,Yes,20:03,Yes,20:30,1,1,1,1
2018,540197,2018-09-23T19:06:00Z,-81.44694722,38.15359722,KANAWHA (39),Guardrail Face,24,FALSE,Rain,Unknown time,NA,Unknown time,NA,1,1,1,0
2018,540198,2018-09-23T16:30:00Z,-79.74108056,38.55295,POCAHONTAS (75),Tree (Standing Only),42,FALSE,Rain,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2018,540199,2018-09-24T15:07:00Z,-81.55498056,38.94811111,JACKSON (35),Embankment,35,FALSE,Cloudy,Yes,15:26,Not Applicable/Notified,NA,1,1,1,0
2018,540200,2018-09-27T23:24:00Z,-80.78615278,39.27818056,DODDRIDGE (17),Motor Vehicle In-Transport,12,FALSE,Rain,Unknown time,NA,Unknown time,NA,2,1,2,0
2018,540201,2018-09-28T19:32:00Z,-81.66768889,38.36770833,KANAWHA (39),Motor Vehicle In-Transport,12,FALSE,Cloudy,Unknown time,NA,Unknown time,NA,2,1,2,0
2018,540202,2018-09-28T15:55:00Z,-81.51621389,38.44809444,KANAWHA (39),Guardrail Face,24,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2018,540203,2018-09-13T14:00:00Z,-81.988625,37.79166389,LOGAN (45),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,3,1,5,0
2018,540204,2018-10-01T14:40:00Z,-77.90048333,39.54843889,BERKELEY (3),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Cancelled,NA,2,2,3,0
2018,540205,2018-10-02T13:28:00Z,-78.54745556,39.38721944,HAMPSHIRE (27),Guardrail Face,24,TRUE,Clear,Unknown time,NA,Unknown time,NA,1,1,2,0
2018,540207,2018-10-04T08:00:00Z,-80.38166944,39.595,MARION (49),Tree (Standing Only),42,FALSE,Cloudy,Yes,08:13,Yes,09:35,1,2,4,0
2018,540208,2018-10-04T07:45:00Z,-77.9985,39.4032,BERKELEY (3),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,2,1,2,0
2018,540209,2018-10-06T19:31:00Z,-81.67672222,38.37646111,KANAWHA (39),Motor Vehicle In-Transport,12,TRUE,Clear,Unknown time,NA,Unknown time,NA,2,1,3,0
2018,540216,2018-10-12T11:00:00Z,-79.16037778,39.00374722,GRANT (23),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,3,1,3,0
2018,540217,2018-10-13T01:06:00Z,-79.96085,38.97218889,BARBOUR (1),Tree (Standing Only),42,TRUE,Rain,Yes,01:20,Yes,02:06,1,1,2,0
2018,540218,2018-10-15T02:08:00Z,-82.38778611,38.41121389,CABELL (11),Pedalcyclist,9,FALSE,Rain,Unknown time,NA,Unknown time,NA,1,1,1,1
2018,540219,2018-10-17T19:28:00Z,-81.26134444,37.86864722,RALEIGH (81),Guardrail Face,24,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2018,540220,2018-10-17T15:59:00Z,-81.52981111,38.43171111,KANAWHA (39),Guardrail Face,24,FALSE,Clear,Yes,16:00,Yes,16:40,1,1,2,0
2018,540221,2018-10-18T15:38:00Z,-81.50771111,38.82284444,ROANE (87),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,2,4,0
2018,540222,2018-10-22T18:11:00Z,-80.81636389,38.31513611,NICHOLAS (67),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,5,0
2018,540223,2018-10-22T12:20:00Z,-79.77418889,38.51871944,POCAHONTAS (75),Culvert,32,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,1,1
2018,540224,2018-10-23T09:08:00Z,-81.21778056,37.76693889,RALEIGH (81),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,09:18,Yes,09:43,2,1,3,0
2018,540225,2018-10-23T07:50:00Z,-81.59758333,38.22779722,KANAWHA (39),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,08:00,Yes,09:18,2,1,2,0
2018,540226,2018-10-27T04:51:00Z,-82.003416669999993,38.5845,PUTNAM (79),Motor Vehicle In-Transport,12,FALSE,Rain,Unknown time,NA,Unknown time,NA,2,1,5,0
2018,540227,2018-10-28T22:35:00Z,-81.82518333,38.38275833,KANAWHA (39),Pedestrian,8,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,1
2018,540228,2018-10-28T04:18:00Z,-81.98898333,37.76805556,LOGAN (45),Utility Pole/Light Support,30,FALSE,Rain,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2018,540229,2018-10-29T20:30:00Z,-81.64833056,38.6325,JACKSON (35),Rollover/Overturn,1,FALSE,Clear,Yes,20:40,Unknown time,NA,1,1,3,0
2018,540230,2018-09-13T17:33:00Z,-82.39439444,38.43030278,CABELL (11),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,17:41,Yes,18:06,3,1,6,0
2018,540231,2018-09-27T13:12:00Z,-81.72136389,38.39238056,KANAWHA (39),Motor Vehicle In-Transport,12,FALSE,Rain,Yes,13:32,Yes,14:53,2,1,2,0
2018,540232,2018-09-24T19:02:00Z,-81.63084722,38.52850278,KANAWHA (39),Rollover/Overturn,1,FALSE,Rain,Yes,19:29,Yes,20:40,1,1,1,0
2018,540233,2018-10-24T14:36:00Z,-81.83811944,38.40166667,KANAWHA (39),Rollover/Overturn,1,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2018,540235,2018-10-31T16:55:00Z,-81.64442778,37.42213333,MCDOWELL (47),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,2,0
2018,540236,2018-11-01T06:30:00Z,-77.86963056,39.58235,BERKELEY (3),Motor Vehicle In-Transport,12,FALSE,Other,Unknown time,NA,Not Applicable/Notified,NA,2,1,3,0
2018,540237,2018-11-01T11:19:00Z,-81.54973333,38.24254167,KANAWHA (39),Curb,33,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,2,0
2018,540238,2018-11-01T21:12:00Z,-81.73791111,38.36294444,KANAWHA (39),Pedestrian,8,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,1
2018,540239,2018-11-02T10:26:00Z,-78.23907778,39.59453056,MORGAN (65),Tree (Standing Only),42,FALSE,Clear,Yes,10:32,Yes,11:03,1,1,1,0
2018,540240,2018-11-02T08:15:00Z,-81.13081667,38.23579722,NICHOLAS (67),Rollover/Overturn,1,TRUE,Cloudy,Unknown time,NA,Unknown time,NA,1,1,2,0
2018,540241,2018-11-04T17:10:00Z,-82.2225,37.894438890000004,MINGO (59),Tree (Standing Only),42,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2018,540242,2018-11-07T22:12:00Z,-82.45395,38.36725,WAYNE (99),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,22:34,Yes,23:08,2,1,3,0
2018,540243,2018-11-08T19:44:00Z,-80.23238889,38.99470278,UPSHUR (97),Fence,38,TRUE,Clear,Unknown time,NA,Unknown time,NA,1,2,2,0
2018,540244,2018-11-13T18:30:00Z,-81.5664,38.3209,KANAWHA (39),Pedestrian,8,FALSE,Rain,Yes,19:24,Not Applicable/Notified,NA,1,1,1,1
2018,540245,2018-11-15T16:37:00Z,-81.63790833,38.16276389,BOONE (5),Motor Vehicle In-Transport,12,FALSE,Rain,Unknown time,NA,Unknown time,NA,3,2,7,0
2018,540246,2018-11-16T14:07:00Z,-80.16350556,39.70903333,MONONGALIA (61),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,3,5,0
2018,540247,2018-11-19T06:20:00Z,-80.645,39.28693889,DODDRIDGE (17),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,06:38,Yes,07:32,3,1,3,0
2018,540248,2018-11-23T14:45:00Z,-78.09121944,39.3418,BERKELEY (3),Tree (Standing Only),42,TRUE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,2,0
2018,540249,2018-11-23T17:44:00Z,-81.6262,38.3462,KANAWHA (39),Pedestrian,8,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,1
2018,540250,2018-11-24T05:15:00Z,-77.91805,39.19901667,JEFFERSON (37),Pedestrian,8,FALSE,Cloudy,Unknown time,NA,Not Applicable/Notified,NA,1,1,2,1
2018,540251,2018-11-25T06:53:00Z,-80.51385278,39.29246111,HARRISON (33),Motor Vehicle In-Transport,12,FALSE,Cloudy,Unknown time,NA,Unknown time,NA,2,1,4,0
2018,540252,2018-11-26T18:16:00Z,-81.83675833,38.39034444,KANAWHA (39),Pedestrian,8,FALSE,Snow,Yes,18:24,Yes,18:50,1,1,2,1
2018,540253,2018-11-27T15:25:00Z,-80.0507,39.2044,BARBOUR (1),Embankment,35,FALSE,Snow,Yes,15:43,Yes,15:50,1,1,2,0
2018,540254,2018-11-28T18:02:00Z,-82.0638,38.2868,LINCOLN (43),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,18:14,Not Applicable/Notified,NA,2,1,2,0
2018,540255,2018-11-29T18:00:00Z,-80.73138889,39.38916944,DODDRIDGE (17),Tree (Standing Only),42,FALSE,Cloudy,Yes,16:27,Not Applicable/Notified,NA,1,1,1,0
2018,540256,2018-11-30T17:30:00Z,-79.30359722,38.93708333,GRANT (23),Guardrail Face,24,TRUE,Cloudy,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2018,540257,2018-11-24T11:18:00Z,-80.012225,39.66294722,MONONGALIA (61),Motor Vehicle In-Transport,12,FALSE,Rain,Unknown time,NA,Unknown time,NA,2,2,4,0
2018,540258,2018-12-02T18:00:00Z,-81.99971944,37.75278056,LOGAN (45),Guardrail Face,24,TRUE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2018,540259,2018-12-03T06:35:00Z,-80.96127778,37.64640278,SUMMERS (89),Ditch,34,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2018,540260,2018-12-06T05:22:00Z,-78.77572222,39.60693889,MINERAL (57),Ditch,34,FALSE,Clear,Yes,05:33,Not Applicable/Notified,NA,1,1,1,0
2018,540261,2018-12-09T18:20:00Z,-81.29268056,38.14504444,FAYETTE (19),Motor Vehicle In-Transport,12,FALSE,Snow,Unknown time,NA,Unknown time,NA,2,1,2,0
2018,540262,2018-12-10T01:15:00Z,-79.11761667,39.3277,MINERAL (57),Tree (Standing Only),42,FALSE,Clear,Yes,01:44,Yes,02:45,1,1,1,0
2018,540263,2018-12-13T19:00:00Z,-78.09481667,39.49380278,BERKELEY (3),Tree (Standing Only),42,TRUE,Clear,Unknown time,NA,Unknown time,NA,1,1,3,0
2018,540264,2018-12-14T11:54:00Z,-81.46435278,38.48031944,KANAWHA (39),Motor Vehicle In-Transport,12,FALSE,Rain,Yes,12:10,Yes,12:47,2,1,3,0
2018,540265,2018-12-15T06:25:00Z,-82.1381,38.84517778,MASON (53),Immersion or Partial Immersion,3,FALSE,Other,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2018,540266,2018-12-15T03:42:00Z,-81.12453056,37.68288056,RALEIGH (81),Pedestrian,8,FALSE,Clear,Yes,04:02,Not Applicable/Notified,NA,1,1,1,1
2018,540267,2018-12-18T04:00:00Z,-81.11666944,37.67361111,RALEIGH (81),Tree (Standing Only),42,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,2,0
2018,540268,2018-12-19T13:58:00Z,-81.30221667,39.12715278,RITCHIE (85),Tree (Standing Only),42,TRUE,Other,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2018,540269,2018-12-21T12:48:00Z,-81.78401667,38.83949444,JACKSON (35),Culvert,32,FALSE,Rain,Yes,13:11,Yes,13:26,1,2,2,0
2018,540270,2018-12-21T07:43:00Z,-81.49269722,37.87265833,RALEIGH (81),Rollover/Overturn,1,FALSE,Rain,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2018,540271,2018-12-22T22:28:00Z,-82.44774444,38.32138611,WAYNE (99),Motor Vehicle In-Transport,12,FALSE,Other,Unknown time,NA,Unknown time,NA,2,1,2,0
2018,540272,2018-12-26T12:30:00Z,-81.63088056,38.52834444,KANAWHA (39),Guardrail Face,24,FALSE,Clear,Yes,12:49,Yes,13:20,1,1,1,0
2018,540273,2018-12-30T11:15:00Z,-80.59339722,38.91228056,LEWIS (41),Parked Motor Vehicle,14,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,2,2,0
2018,540274,2018-08-21T16:31:00Z,-80.68139444,38.76789444,BRAXTON (7),Motor Vehicle In-Transport,12,FALSE,Rain,Unknown time,NA,Unknown time,NA,2,1,4,0
2018,540167,2018-08-21T04:00:00Z,-81.51984444,38.22323056,KANAWHA (39),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,04:20,Yes,04:46,2,1,4,0
2018,540168,2018-08-24T11:47:00Z,-81.43999722,39.37005278,WOOD (107),Utility Pole/Light Support,30,FALSE,Cloudy,Yes,11:52,Yes,12:20,1,1,1,0
2018,540169,2018-08-26T18:50:00Z,-81.99088056,37.64732778,MINGO (59),Guardrail End,52,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,0
2018,540170,2018-08-28T20:30:00Z,-82.12193889,38.26098056,LINCOLN (43),Motor Vehicle In-Transport,12,TRUE,Clear,Yes,20:43,Yes,21:39,2,1,1,0
2018,540171,2018-08-28T19:25:00Z,-80.20947222,39.04281667,UPSHUR (97),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,19:43,Yes,20:39,2,1,2,0
2018,540172,2018-09-02T14:57:00Z,-80.61556111,39.29806111,DODDRIDGE (17),Guardrail Face,24,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2018,540210,2018-10-06T19:31:00Z,-80.76191111,39.87844722,MARSHALL (51),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,3,1,7,0
2018,540211,2018-10-07T19:58:00Z,-81.70739444,37.44641944,MCDOWELL (47),Motor Vehicle In-Transport,12,FALSE,Clear,Yes,20:20,Yes,20:12,2,1,2,0
2018,540212,2018-10-07T18:19:00Z,-78.99563889,39.05021944,HARDY (31),Motor Vehicle In-Transport,12,FALSE,Rain,Yes,18:31,Yes,19:05,2,2,4,0
2018,540213,2018-10-09T00:38:00Z,-81.2654,38.05585833,FAYETTE (19),Tree (Standing Only),42,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,2,2,0
2018,540214,2018-10-10T14:19:00Z,-82.29884167,38.42221667,CABELL (11),Motor Vehicle In-Transport,12,FALSE,Cloudy,Yes,14:35,Yes,15:29,9,1,12,0
2018,540215,2018-10-11T10:41:00Z,-81.11583056,37.50693889,MERCER (55),Jackknife (harmful to this vehicle),51,FALSE,Rain,Unknown time,NA,Unknown time,NA,2,2,4,0
2019,540001,2019-01-02T20:30:00Z,-81.16365833,37.60254167,RALEIGH (81),Tree (Standing Only),42,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,4,0
2019,540002,2019-01-02T06:08:00Z,-81.17780278,37.798875,RALEIGH (81),Motor Vehicle In-Transport,12,FALSE,Clear,Unknown time,NA,Unknown time,NA,2,1,2,0
2019,540003,2019-01-09T23:36:00Z,-82.04970278,38.84541389,MASON (53),Ditch,34,TRUE,Snow,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2019,540004,2019-01-11T06:35:00Z,-79.96150833,38.97238889,BARBOUR (1),Rollover/Overturn,1,FALSE,Snow,Yes,06:58,Not Applicable/Notified,NA,1,1,1,0
2019,540005,2019-01-11T06:52:00Z,-81.78351667,38.27246111,KANAWHA (39),Motor Vehicle In-Transport,12,FALSE,Cloudy,Yes,07:10,Yes,07:49,2,1,2,0
2019,540006,2019-01-12T16:06:00Z,-80.83838056,39.78516111,MARSHALL (51),Motor Vehicle In-Transport,12,FALSE,Snow,Unknown time,NA,Unknown time,NA,2,1,3,0
2019,540007,2019-01-12T17:12:00Z,-82.58204722,38.12285,WAYNE (99),Guardrail Face,24,FALSE,Rain,Yes,17:36,Not Applicable/Notified,NA,2,1,2,0
2019,540008,2019-01-15T13:40:00Z,-79.5534,39.1925,TUCKER (93),Tree (Standing Only),42,FALSE,Snow,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2019,540009,2019-01-15T20:36:00Z,-80.62844722,40.25615556,BROOKE (9),Motor Vehicle In-Transport,12,TRUE,Clear,Unknown time,NA,Unknown time,NA,2,1,3,0
2019,540010,2019-01-17T22:40:00Z,-77.90780556,39.53942778,BERKELEY (3),Mail Box,53,TRUE,Snow,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2019,540011,2019-01-18T04:05:00Z,-81.60137222,37.91027778,BOONE (5),Tree (Standing Only),42,FALSE,Rain,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2019,540012,2019-01-11T18:10:00Z,-81.81433889,38.47165278,PUTNAM (79),Pedestrian,8,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,1,1,1
2019,540013,2019-01-10T15:26:00Z,-79.858025,38.95263889,RANDOLPH (83),Motor Vehicle In-Transport,12,FALSE,Snow,Unknown time,NA,Unknown time,NA,2,1,3,0
2019,540014,2019-01-23T04:23:00Z,-82.04403611,38.42693056,PUTNAM (79),Tree (Standing Only),42,FALSE,Clear,Unknown time,NA,Not Applicable/Notified,NA,1,1,1,0
2019,540015,2019-01-27T21:01:00Z,-80.86629722,39.48231667,TYLER (95),Rollover/Overturn,1,FALSE,Clear,Unknown time,NA,Unknown time,NA,1,2,2,0
